4096 8401
0 5 -8.496012808944347
0 8 -6.387056146756533
0 12 3.664967823085002
0 13 -9.050779439817934
0 16 1.984101985232913
0 26 -8.235492300467527
0 41 -8.850180678433677
0 51 3.0851718690030836
0 64 1.8160838431180437
0 97 -7.359677220973982
0 130 0.8610181456232802
0 132 -9.056810344139024
0 135 -5.955678672744904
0 145 -3.7290270287288845
0 153 0.8582902547513616
0 164 3.1563932369400725
0 169 8.63444155245076
0 174 -5.428712376084929
0 196 -1.8743734156807648
0 201 1.1364305654888618
0 226 7.4002550374858025
0 234 -6.297740230464655
0 264 2.03530499811324
0 271 -5.344904315193666
0 288 -1.6408804030340551
0 292 -1.6676333326191113
0 294 -4.9698500551837865
0 298 -0.4155687501203147
0 308 -6.878263016329131
0 310 8.475793979798503
0 320 -9.134436240764241
0 338 -5.202959956046602
0 360 -6.091810774039441
0 389 7.0622393915042245
0 407 -8.038672186019385
0 455 6.92853617929158
0 464 4.051764427119144
0 576 -5.403769893049127
0 608 -7.650885124337425
0 634 3.6248596625848695
0 636 -9.756596152421
0 651 -6.742498520835014
0 653 -4.92991162257673
0 671 -7.590538455981375
0 675 9.400582044905722
0 688 -4.6253475781967985
0 705 -5.995613261179688
0 775 -8.50215240862379
0 807 4.606097509198516
0 858 6.436892813850502
0 996 1.0672222041022899
0 1023 2.6467050578440094
0 1024 -8.947611067661324
0 1025 0.6129621784182167
0 1028 6.441317671376911
0 1032 5.001269037669008
0 1039 0.012381325870808979
0 1041 -8.903826494462754
0 1047 4.190387137075335
0 1048 -2.049197392663123
0 1055 -1.035793561960487
0 1064 4.727603533322025
0 1087 -5.240820894262981
0 1088 3.3209929007578154
0 1095 4.940822900284914
0 1097 -3.32342923882857
0 1101 -7.796574987527965
0 1151 4.476635860442231
0 1159 -6.65465241431356
0 1168 -4.481602349842739
0 1210 -0.920834278933075
0 1232 6.728266956594876
0 1251 -7.905952406950876
0 1300 -8.755038715774537
0 1333 5.764259215882252
0 1360 4.918350199172073
0 1535 1.2819318169535556
0 1538 0.09749327787932316
0 1543 0.45168064747237047
0 1560 9.442136412785608
0 1569 2.998982176851147
0 1665 1.789188968184483
0 1677 7.167242495657803
0 1688 -1.5361816267870196
0 1700 -9.79033527417931
0 1701 2.1709508002782556
0 1793 2.2639094552303263
0 1825 -5.3089096966658955
0 1920 2.896127731747658
0 2023 -3.096503057522593
0 2048 0.7370394731433123
0 2050 5.223565751051931
0 2051 -9.331379471258558
0 2081 3.269638570912928
0 2082 -9.714081159253393
0 2121 -8.456531168150505
0 2137 -3.3931548086268792
0 2191 -3.8400113727516345
0 2197 7.763356836306748
0 2207 8.536704916496394
0 2215 5.208199997634566
0 2245 7.588138340431939
0 2273 6.210605217812116
0 2312 -3.9162822189534445
0 2317 5.99539928572543
0 2333 7.627228993386488
0 2388 1.140531178247448
0 2391 -5.347271697659317
0 2433 1.5198183172223132
0 2499 5.999729134369211
0 2561 2.118853608290795
0 2587 1.9017540839867557
0 2637 -1.9573758889145303
0 2714 -7.621603851451684
0 2722 9.041521999132446
0 2783 2.1242726969693457
0 2880 3.0405866401411625
0 2986 -8.12998354345215
0 3083 -4.36718634157444
0 3200 -6.443780870743425
0 3216 -3.795823992368213
0 3235 -4.8826469053954895
0 3265 3.3681557857306252
0 3301 -1.4348387447017075
0 3327 -2.1326664579445325
0 3391 -2.602463388754397
0 3472 9.311368855861726
0 3523 2.5548545383579064
0 3593 -1.555192763435091
0 3631 6.129386751967591
0 3643 5.8446706257300125
0 3665 3.262028461406052
0 3684 -6.150654557653905
0 3695 -5.449180843327024
0 3747 9.6227591269753
0 3843 3.0571838762473966
0 3941 0.6905714335704509
0 4031 -4.377205799472552
1 5 -4.311264939568689
1 14 4.198458515306534
1 33 4.329890571229182
1 125 8.960363677041087
1 185 -2.428356329582444
1 199 -1.7844134239942626
1 210 -0.7349572097236283
1 244 -2.333789316763381
1 257 -7.896203432956805
1 283 -9.212636296529874
1 301 1.5114531918620937
1 336 -7.81962773474032
1 339 6.366965395367885
1 388 -2.943164956477105
1 392 3.525010529459289
1 424 2.7638758422965637
1 441 9.602947837906601
1 457 3.079286550800461
1 514 9.475454541306629
1 517 8.959834649239944
1 528 -1.9242290733375516
1 553 5.733935781065128
1 641 -7.523290308380803
1 644 -1.120377819571516
1 649 0.49465204530156903
1 650 -4.096807547313082
1 798 0.35605477120168594
1 839 9.378086586727239
1 906 8.877575923029063
1 913 1.3810070567956494
1 1040 -3.3652305972848184
1 1063 -9.493716055488292
1 1304 2.6668395739648876
1 1485 -1.8538613533699095
1 1616 2.7631707559098206
1 1810 -8.054303316885695
1 1896 8.899086242384463
1 2051 -1.489094369503201
1 2055 0.9829471020568974
1 2066 -1.9369857027880464
1 2124 9.510082696683536
1 2176 6.035751100617638
1 2178 1.0654816203882724
1 2257 -6.116068468400641
1 2308 -8.233525471296012
1 2359 9.907563941397491
1 2369 3.740251678720515
1 2437 -3.8759797249015264
1 2568 5.825059110906066
1 2577 7.87270958011306
1 2586 1.9708061074120522
1 2639 1.4079260601151216
1 2657 0.7211509795220756
1 2767 7.720610080645869
1 2816 -1.0703800480060472
1 3082 -1.3232572732429126
1 3085 -5.8483873327212255
1 3088 9.680533607779005
1 3095 1.7269652752870268
1 3107 9.796021870153545
1 3115 -9.428857730649689
1 3136 -6.7574044227711365
1 3137 -4.1012001152026585
1 3150 8.53153918503623
1 3205 9.641347751374731
1 3231 8.86992426025758
1 3280 1.2591718639145615
1 3373 4.649730454459018
1 3474 -4.144534794047634
1 3548 2.072623825370748
1 3810 -2.2366329651629036
2 6 -6.80392448505734
2 8 0.2148533935252388
2 18 9.719226907027405
2 25 -9.111140837850368
2 35 -7.704230926380779
2 48 7.702201116245803
2 51 -0.06280713220181866
2 128 1.114612841664382
2 137 -1.4899989000609288
2 140 -2.4702609311081325
2 152 8.899794058015939
2 179 -1.6849944035694442
2 257 -4.0672124909265905
2 260 9.867361459184806
2 280 -2.884884839801554
2 296 -5.339746034849348
2 321 8.441249080804958
2 325 -4.865430074214663
2 331 -3.6699163475525314
2 385 7.325553045774104
2 432 -1.9252491905885734
2 500 9.991429538595298
2 511 1.9105989629926263
2 512 -2.5065383745993657
2 519 6.175252803848856
2 656 3.4433963142435466
2 889 6.123176539246018
2 1023 7.881821531832461
2 1025 5.67474727650688
2 1056 -0.7978702125076218
2 1073 -1.1491652593900188
2 1091 1.8691589727837847
2 1168 -7.026706477981451
2 1215 4.408401408079882
2 1391 7.536622904991013
2 1413 -7.286751365097295
2 1487 -5.113940895489806
2 1536 -0.10381702872674836
2 1554 -9.297504931202846
2 1560 5.916288340207272
2 1587 9.900112960270427
2 1680 2.5457372686782076
2 1711 7.323626273535076
2 1738 9.742118293041926
2 1800 -1.93469995034895
2 1904 -5.653797457600815
2 1951 3.81414988592695
2 1995 5.451190354287274
2 2053 -0.09002792428995043
2 2060 9.049423444361288
2 2097 -0.6279805299948613
2 2122 5.7157775251222915
2 2123 -4.896397095256512
2 2339 -2.187764051418661
2 2463 -5.960542661610604
2 2507 7.769163925876516
2 2538 8.46152949230219
2 2582 3.8366589402124127
2 2695 2.517010230934158
2 2723 -0.4738771466951661
2 2848 8.909115727074948
2 3071 4.477382449013625
2 3076 -1.0520097545083757
2 3079 6.77320993362024
2 3087 0.19253524292315483
2 3104 2.5818584255641657
2 3143 -6.21371927068493
2 3590 -4.99108134795091
2 3616 -3.13622243523146
2 3967 -2.524292058426867
3 9 -3.345794532805959
3 15 -4.864230003420344
3 34 2.6703045433829686
3 46 9.288199439864243
3 48 3.929245259803105
3 65 -3.646002959309447
3 149 7.777823238984858
3 150 -6.605302638354007
3 256 -0.05216020598817295
3 524 -0.3871421016546108
3 539 3.171143639164068
3 563 -6.65663954942652
3 568 0.11182378103821478
3 587 6.765791124271022
3 602 -6.891090995134093
3 623 -4.119943948924076
3 628 -9.588868463440349
3 678 -1.1597345060781166
3 690 -5.210789765189265
3 788 9.99513721655687
3 833 -9.849282086850693
3 1024 3.984974256741843
3 1055 8.691125996762072
3 1125 7.5650122652305996
3 1186 8.6408493983445
3 1216 -1.6208506447087352
3 1632 0.3749301066617541
3 1712 5.230896905166089
3 1833 0.12516024621647404
3 2128 2.8527034625854135
3 2150 8.312910970108195
3 2151 5.1126558871181835
3 2152 -9.535883640101586
3 2207 -5.050110637676695
3 2369 -0.22220773697489804
3 2590 -7.913098232904511
3 2624 -4.366450602605565
3 2727 -4.049170553731742
3 2864 4.763084112679659
3 3071 -3.2534655332083418
3 3081 -0.484120378342487
3 3247 -4.580871621433246
3 3870 5.740282890402899
3 3907 9.596538414441685
3 3923 -1.240384823526707
4 6 5.15214109920392
4 9 1.2358733474326584
4 20 -1.4903208721845314
4 64 -4.122229192390751
4 65 1.9849608059443327
4 80 0.9130090567673559
4 133 -0.14633489763052232
4 138 -0.4664297064527556
4 161 8.345635512208208
4 198 7.370957191683964
4 200 7.257622675813238
4 208 3.3204416933072984
4 210 -5.661376065336015
4 256 -5.356217336198763
4 258 -2.536435217586721
4 270 7.9966002260403215
4 272 -5.212280127314268
4 295 -9.317450916355515
4 299 8.432173169968696
4 353 -0.5409203525191693
4 453 1.5053787490893367
4 519 -0.8474415022163697
4 520 0.40111103899986666
4 528 -3.7382578004829377
4 544 5.564856208806235
4 590 -8.39573370951542
4 660 -5.1360905178201754
4 692 -8.952020318578892
4 723 -9.78843291633375
4 737 1.1357306525887054
4 742 6.829981021246315
4 772 0.25772858883350125
4 819 9.983639809649421
4 895 -0.8007488528830464
4 915 -7.8979589919002935
4 994 -2.62005271970194
4 1010 5.492891236184565
4 1024 6.044071642690106
4 1030 -4.348322202016801
4 1057 -8.297621573997526
4 1084 0.19623730084181545
4 1127 4.391649978028266
4 1131 7.122039150871299
4 1170 -6.498656978758158
4 1180 -1.3171122577281125
4 1185 0.8373048460545505
4 1344 -8.480196285620812
4 1423 -0.2008902382779869
4 1427 3.7682608937765316
4 1456 6.420257521982222
4 1483 1.6114802069736722
4 1559 0.02196880434133952
4 1633 5.670057663511754
4 1712 9.817176371494256
4 1727 0.9917513749677642
4 1759 -8.7308830353591
4 1791 9.304526210885491
4 1793 6.215022971212328
4 1829 -9.557410735310494
4 1855 -6.040396156662791
4 2049 7.476129960735541
4 2085 -7.415528273645666
4 2112 -3.253046977069978
4 2149 5.833649478903148
4 2159 -8.546752632840263
4 2196 5.746309671176119
4 2210 0.4239397634869224
4 2223 -4.212647483924892
4 2320 5.017670890721318
4 2336 -5.3733780452787006
4 2563 9.743853058952826
4 2568 7.663501266330385
4 2578 -1.8074324914441782
4 2821 6.305172911837722
4 2852 -7.932041764271478
4 2911 -8.32155642699707
4 2947 -3.5673285666588033
4 2975 -1.0725349311308428
4 3180 7.45075038593891
4 3287 2.8628684194729495
4 3593 8.128546374107565
5 40 5.181290556418878
5 87 6.050689403748507
5 111 -9.71404921726104
5 157 8.198463303201898
5 201 -6.71951393191865
5 311 9.056024198758006
5 326 -1.4651905633417925
5 517 -0.9995880869083162
5 559 7.407525855334338
5 656 7.674776567887346
5 979 7.026532299916607
5 1052 -0.20701294218885735
5 1152 -2.4311421248376757
5 1153 5.565736118808713
5 1219 -2.2085918100525737
5 1375 -8.111017464311985
5 1538 -6.859683821563703
5 1583 -6.805023277964624
5 1964 6.439161585978091
5 2067 3.372062369807754
5 2070 8.658719442993249
5 2111 -7.174945820924696
5 2227 -7.5277422919555175
5 2303 8.050303486257107
5 2357 -5.645608264767972
5 2433 8.636405564495146
5 2693 5.011957441876518
5 2899 2.5715414374126766
5 3079 3.123871731921824
5 3202 8.316101916377047
5 3920 3.2019849245467533
5 3971 -8.31521537853799
6 36 -9.029254820285404
6 68 -2.7948019603199388
6 76 0.9175565685554652
6 96 -7.518409917364228
6 198 -9.956556965155432
6 304 8.460606829400273
6 512 -7.883438858217302
6 583 -6.464325768058656
6 639 -5.245085171141904
6 873 -4.416868485480343
6 1024 9.639193866167155
6 1035 -4.0151945464817285
6 1040 5.994631730690392
6 1061 -8.020669860791623
6 1072 3.9840012057050096
6 1616 -0.5316773561716577
6 1663 -2.0984872553928184
6 1747 -6.414059688023565
6 2047 9.297552005853767
6 2111 -1.7843367338683365
6 2378 3.903988320074049
6 2432 -2.6991202600812763
6 2593 -3.9149964445822105
6 2824 -9.092030377112536
6 3131 0.09469529782100494
7 66 6.102608278261435
7 136 8.990527654926957
7 248 -1.283193894048754
7 427 7.466343416161205
7 511 -8.730328988922649
7 687 -1.3459980333102965
7 1155 8.81240895179931
7 1328 -7.00823546962297
7 1506 -7.953172385057639
7 1727 -0.7348984414360533
7 2094 1.1327210826426821
7 2128 2.0707514974670147
7 2176 -1.866751663928932
7 2226 -7.53036650064012
7 2285 -0.5883400889958423
7 2319 0.0678385470041416
7 2631 9.853449917893194
7 3147 -2.013507833305308
7 3727 7.0000391928274155
8 15 -4.65989581327894
8 59 -4.7135107272742305
8 112 1.258201435754085
8 136 7.307989710888489
8 193 -0.37628003102704
8 208 5.1198432295639495
8 263 -5.039320497516786
8 284 -5.839900482106333
8 298 -2.4666052367699614
8 312 -6.083204027057478
8 351 5.56895421369919
8 415 4.403729858302727
8 420 -1.3848981538389538
8 447 3.2816430596521258
8 487 8.628563454990722
8 522 6.4088919661346395
8 567 -0.4273362198483728
8 619 3.1232075665154646
8 646 4.897458629714347
8 664 7.835438209964408
8 774 4.474498893398724
8 784 3.5438486242213223
8 813 -9.009467694671653
8 847 -7.77368455393842
8 922 1.9627701359947007
8 1030 2.1123175404345496
8 1060 -1.9051596177637826
8 1119 5.061749141448891
8 1154 -0.10709556253706687
8 1270 -6.34705464094071
8 1315 2.6600741835896216
8 1324 0.7228478363684498
8 1407 6.781106540931393
8 1553 -9.761493144579745
8 1665 8.166802510183913
8 1859 -8.265116109746273
8 1971 -3.6601050158445414
8 2058 -4.028592551653771
8 2074 7.961291927184597
8 2087 5.9724304190113
8 2192 -7.201984320307768
8 2305 -1.7727642171737337
8 2313 -8.72186394503651
8 2332 -7.648172878677935
8 2368 -4.483529785634057
8 2466 -4.511493944676744
8 2480 -7.348696212469832
8 2563 4.144733371722545
8 2571 -7.3002763662356385
8 2573 -0.5345189094328937
8 2628 1.3921440457335557
8 2647 7.177839065792721
8 2831 -8.22721078409348
8 2881 0.22834191983747587
8 3077 1.6749021287118193
8 3136 -0.2531971445675012
8 3138 -7.7439057366895465
8 3152 2.024842955484891
8 3265 -0.31512998256409297
8 3364 3.4234479306081393
8 3551 4.773899361353994
8 3712 4.7341084127352335
9 14 -4.724337687847797
9 20 -0.3730637381370361
9 66 4.409574486716085
9 80 -7.643501935488402
9 96 3.44205326518569
9 97 8.957997470382967
9 144 8.765077354131023
9 150 -4.384967347416371
9 161 -8.912274034308075
9 212 0.46369293862217553
9 238 0.8751996399511679
9 271 1.144048482744708
9 328 -5.159577058378899
9 377 6.4837328458106285
9 487 -1.2391990135558384
9 575 -0.9494225261795268
9 641 -5.573345106963297
9 783 1.3893856652437222
9 938 -1.0517271087532958
9 1059 -6.163279884141756
9 1120 1.3513052758678832
9 1299 1.5293855808059114
9 1504 -0.8287884220240294
9 1672 -2.156803948663457
9 2052 -3.422096498880798
9 2093 -3.844185557898676
9 2096 -3.012527719094445
9 2097 -4.970043275785708
9 2127 5.034703412870158
9 2365 4.607273095803279
9 2399 -2.4914863037457806
9 2708 -1.541807590340948
9 2819 -7.862353884596938
9 2829 8.351223934183562
9 2957 8.867491865144636
9 3267 -9.446725410284158
9 3392 1.39443105302081
9 3401 9.233377785721416
9 3595 4.185260676181571
10 17 7.540657571080704
10 18 -3.407595028622201
10 32 9.827508640963423
10 70 -7.591246654560204
10 96 -3.022003324124487
10 107 -8.759409455579103
10 131 7.787035541677639
10 178 5.492932607649841
10 224 6.267470268002725
10 233 -9.578702180313742
10 410 -8.032344863967246
10 547 -2.104664254343101
10 562 -9.510367918136824
10 579 -1.04855951231408
10 618 5.31729538134077
10 871 4.191513786659565
10 931 -7.862148963725348
10 1023 -7.761321618096528
10 1032 -2.9430366814392395
10 1162 -5.812627994248869
10 1216 2.126352306612521
10 1332 -3.593561011136397
10 1431 -5.5762614810554005
10 1569 -7.912174138134187
10 1604 -7.361125103209782
10 1780 8.638794785887217
10 2123 -2.818439649147006
10 2354 5.49682970127855
10 2455 -6.453583853713656
10 2566 -1.756840998800822
10 2580 3.064279384075032
10 2739 1.2603180560034737
10 2823 7.422843856208786
10 2856 1.0391722583641112
10 3075 -7.647849813377395
10 3100 -7.902227228901831
10 3137 -3.0506291712746236
10 3200 8.486052746390072
10 3539 5.4796234090363
10 3671 9.831074860287647
11 26 2.4309307263965927
11 32 1.3382080147212783
11 52 1.969216125012812
11 70 -8.914087639872347
11 144 -0.3407512537450508
11 228 -3.1208126601866564
11 519 3.987891612001258
11 609 -9.419702261970313
11 653 -8.044316661584052
11 848 -9.963570275424331
11 1037 -8.523090661493946
11 1505 2.2151817595252776
11 1541 3.4337150905140117
11 2079 0.5527262404755255
11 2135 1.1793238588191972
11 3339 -6.9583939958751495
11 3908 -1.0876509772264757
12 30 1.8600376263611764
12 49 8.734805738675849
12 58 2.9301859126468788
12 61 -9.006170410706801
12 68 -4.481907436554291
12 76 9.759507957790575
12 91 -9.204652122431618
12 128 -1.4094996000922144
12 224 8.143302647994634
12 256 -3.4707003199939424
12 264 -9.522280034300888
12 331 -1.0395202221185826
12 513 5.630906639106579
12 520 -2.584959931745474
12 628 1.3002092899665652
12 711 -8.739398729420142
12 735 3.6728603740546344
12 831 -0.9995047342167833
12 839 -5.892480873944379
12 1023 0.7515686457196722
12 1354 3.844176739872996
12 1360 9.930337207556601
12 1729 7.669017487694802
12 1786 6.345977013039999
12 1921 3.2424697380299587
12 2099 -8.709794014222132
12 2119 2.1871829822469984
12 2144 -0.15907250445155618
12 2216 9.488872022621987
12 2328 7.776365564095439
12 2570 -2.4472303703568805
12 2703 5.82768901634919
12 2824 -1.941309438655857
12 2961 -5.589921700032638
12 3239 -0.6760881288940475
12 3333 -5.815984311563875
12 3338 -0.9934172268052777
13 128 9.705921651591535
13 130 0.7127669313339684
13 135 -1.7158714756017375
13 146 -6.829549582155017
13 181 5.16722828192211
13 267 2.969835056812908
13 335 1.1951356085537697
13 459 9.19993865484242
13 619 -8.338812723674135
13 1183 -2.2889888363555233
13 1283 -3.2601666085928453
13 1349 -5.7345891625266
13 2127 6.277154882538067
13 2305 -5.644328522745303
13 2323 -1.3616825228531724
13 2364 0.38034207661642405
