256 1024
0	1
0	3
0	7
0	8
0	10
0	13
0	16
0	17
0	18
0	31
0	32
0	36
0	52
0	54
0	56
0	64
0	66
0	67
0	80
0	90
0	103
0	128
0	129
0	130
0	140
0	148
0	150
0	151
0	154
0	176
0	188
0	194
0	196
0	235
0	245
0	250
1	0
1	2
1	10
1	16
1	21
1	33
1	49
1	65
1	72
1	80
1	106
1	130
1	146
1	160
1	208
2	0
2	5
2	7
2	36
2	64
2	67
2	70
2	99
2	100
2	101
2	129
2	136
2	144
2	246
3	9
3	17
3	18
3	36
3	40
3	86
3	130
3	195
3	197
3	202
4	2
4	3
4	11
4	20
4	21
4	22
4	28
4	33
4	36
4	44
4	48
4	72
4	97
4	98
4	104
4	112
4	128
4	132
4	133
4	136
4	176
4	213
5	0
5	30
5	49
5	57
5	66
5	67
5	72
5	82
5	96
5	130
5	214
5	231
5	250
6	0
6	3
6	68
6	132
6	134
6	136
6	152
6	200
7	0
7	27
7	34
7	58
7	165
8	0
8	2
8	10
8	24
8	25
8	32
8	56
8	60
8	97
8	105
8	128
8	130
8	192
8	211
9	3
9	8
9	16
9	32
9	38
9	68
9	78
9	144
9	240
10	1
10	5
10	8
10	9
10	16
10	17
10	20
10	24
10	30
10	36
10	48
10	70
10	76
10	96
10	138
10	144
10	216
11	10
11	16
11	32
11	41
11	68
12	0
12	8
12	14
12	34
12	36
12	50
12	72
12	81
12	96
12	122
12	152
12	163
12	172
12	175
12	244
13	10
13	18
13	22
13	33
13	40
13	68
13	132
13	160
14	77
14	99
14	153
14	161
14	248
15	8
16	0
16	1
16	7
16	10
16	28
16	37
16	40
16	44
16	58
16	64
16	67
16	72
16	74
16	84
16	97
16	100
16	110
16	128
16	162
16	163
16	194
16	207
16	208
16	210
17	5
17	26
17	28
17	35
17	42
17	64
17	65
17	68
17	73
17	156
17	161
17	182
17	235
18	4
18	6
18	10
18	20
18	65
18	95
18	144
18	146
18	177
18	184
18	200
18	232
19	10
19	41
19	97
19	151
19	152
20	29
20	34
20	45
20	56
20	117
20	128
20	137
20	144
20	145
20	160
21	34
21	68
21	81
21	113
21	134
21	148
21	224
22	49
22	96
22	149
22	160
22	252
23	0
24	0
24	1
24	6
24	20
24	36
24	48
24	102
24	135
25	86
26	32
26	81
27	82
27	98
27	164
27	212
28	0
28	32
28	113
28	224
29	9
29	16
29	88
29	113
30	41
30	49
30	66
31	0
31	44
31	50
31	78
31	104
31	141
32	0
32	2
32	4
32	34
32	36
32	37
32	54
32	72
32	84
32	97
32	112
32	130
32	138
32	205
33	0
33	1
33	28
33	56
33	128
33	133
33	149
33	160
33	198
34	0
34	2
34	3
34	6
34	7
34	10
34	21
34	50
34	59
34	88
34	107
34	130
34	138
34	146
34	160
34	165
35	0
35	1
35	2
35	4
35	9
35	20
35	73
35	76
35	244
36	3
36	8
36	26
36	51
36	52
36	63
36	95
36	164
36	196
36	208
36	229
37	6
37	9
37	48
37	54
37	132
37	142
37	176
38	14
38	24
38	41
38	72
38	76
38	88
39	0
39	8
39	164
39	194
40	0
40	4
40	16
40	41
40	77
40	106
40	147
40	164
40	192
40	197
40	230
41	9
41	16
41	28
41	40
41	65
41	67
41	162
42	3
42	19
42	39
42	45
42	52
42	140
42	144
42	192
42	209
42	233
44	3
44	48
44	56
44	120
44	178
45	32
45	162
45	204
46	15
46	68
46	145
46	156
48	1
48	2
48	27
48	32
48	64
48	102
49	5
49	32
49	40
49	84
49	148
50	51
50	64
52	7
52	80
52	144
52	145
52	207
52	241
53	163
54	68
54	176
55	153
56	6
56	24
56	68
56	101
56	128
56	188
57	48
57	192
58	88
58	140
58	192
58	202
58	237
60	0
60	40
60	68
60	137
60	197
61	41
62	37
62	232
64	0
64	5
64	8
64	16
64	20
64	23
64	26
64	28
64	29
64	32
64	33
64	36
64	73
64	82
64	128
64	132
64	138
64	139
64	141
64	144
64	179
64	196
64	222
64	227
65	5
65	8
65	9
65	16
65	24
65	83
65	89
65	90
65	96
65	112
65	177
65	208
66	0
66	2
66	32
66	114
66	132
66	148
66	232
67	48
67	58
67	161
67	242
68	0
68	4
68	24
68	32
68	64
68	69
68	100
68	134
68	146
68	203
69	2
69	4
69	34
69	65
69	70
69	99
69	140
69	252
70	1
70	23
70	140
70	235
71	11
72	16
72	26
72	42
72	52
72	80
72	100
72	128
72	136
73	2
73	8
73	12
73	32
73	78
73	168
73	226
74	44
74	99
74	134
74	192
74	194
74	200
75	112
75	116
75	131
75	225
76	107
76	132
76	228
77	117
78	66
78	154
78	194
79	112
79	132
80	0
80	3
80	6
80	9
80	20
80	39
80	45
80	68
80	84
80	203
80	208
80	242
81	17
81	37
81	64
81	130
81	169
81	181
82	0
82	8
82	20
82	23
82	81
82	88
82	136
82	198
82	216
83	0
83	4
83	96
84	22
84	24
84	65
84	232
85	0
85	6
88	1
88	4
88	7
88	32
88	40
88	51
88	86
88	136
88	216
89	36
90	194
91	93
91	240
92	34
92	39
92	116
92	232
94	0
94	5
94	6
94	32
95	4
95	224
96	1
96	4
96	43
96	48
96	68
96	80
96	140
96	192
96	195
96	197
96	233
97	8
97	138
98	21
98	66
98	172
99	0
99	32
99	128
99	164
99	185
100	1
100	9
100	66
100	128
100	146
101	48
101	100
101	131
102	7
102	8
102	16
102	33
103	16
103	20
103	36
103	116
104	1
104	16
104	32
104	33
104	64
104	71
104	74
104	88
105	47
105	56
105	153
106	144
106	151
109	80
109	96
110	26
110	67
111	160
112	4
112	24
112	144
112	178
113	17
113	20
114	2
114	15
