"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","Command line profiler metrics","sm__cycles_active.avg","cycle","2,363,947,609",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","Command line profiler metrics","sm__inst_executed.avg","inst","6,520,114,959.06",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","Command line profiler metrics","sm__inst_executed_pipe_tensor.avg","inst","0",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg","cycle","0",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","9,242,906,302.79",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,440,013,669.05",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","2,364,688,727",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","Memory [%]","%","16.07",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","SOL DRAM","%","11.81",
"0","78019","apsp_emulation","127.0.0.1","_ZN7cutlass6KernelIN5cuasr4gemm6kernel6SrgemmINS2_11threadblock14SrmmaPipelinedINS_4gemm9GemmShapeILi128ELi128ELi8EEENS_9transform11threadblock22PredicatedTileIteratorINS_11MatrixShapeILi128ELi8EEEfNS_6layout8RowMajorELi1ENSA_30PitchLinearStripminedThreadMapINSF_16PitchLinearShapeILi8ELi128EEELi256ELi1EEELi1EEENSB_19RegularTileIteratorISE_fNSF_11ColumnMajorELi1ENSA_33TransposePitchLinearThreadMapSimtISK_EELi4EEENSC_INSD_ILi8ELi128EEEfSG_Li0ENSH_INSI_ILi128ELi8EEELi256ELi1EEELi1EEENSM_ISR_fSG_Li0EST_Li4EEEfSG_NS7_11threadblock9MmaPolicyINS2_4warp9SrmmaSimtINS8_ILi64ELi32ELi8EEEfSN_fSG_fSG_NS7_4warp13MmaSimtPolicyINSD_ILi8ELi4EEENSF_19RowMajorInterleavedILi2EEENS8_ILi4ELi4ELi1EEEEENS1_7minimumIfLi1EEENS1_4plusIfLi1EEELi1EbEENSD_ILi4ELi0EEENSD_ILi0ELi0EEELi1EEENS_21NumericArrayConverterIffLi4ELNS_15FloatRoundStyleE2EEES1I_bEES19_S1B_NS_8epilogue11threadblock8EpilogueIS9_S1C_Li1ENS1L_22PredicatedTileIteratorINS1L_26OutputTileOptimalThreadMapINS1L_15OutputTileShapeILi128ELi1ELi8ELi2ELi1EEENS1P_ILi1ELi4ELi2ELi1ELi8EEELi256ELi1ELi32EEEfEENS1K_4warp20FragmentIteratorSimtIS10_NS2_6thread5SrmmaINS8_ILi8ELi8ELi1EEEfSN_fSG_fSG_S19_S1B_bEESG_S17_EENS1U_16TileIteratorSimtIS10_S1Z_fSG_S17_EENS1L_18SharedLoadIteratorINS1S_18CompactedThreadMapEfLi4EEENS1_8epilogue6thread25SemiringLinearCombinationIS19_S1B_fLi1EffLS1H_2EEENSD_ILi0ELi17EEEEENSW_30GemmIdentityThreadblockSwizzleILi1EEELb0EEEEEvNT_6ParamsE","2022-Feb-15 02:21:24","1","7","GPU Speed Of Light","Duration","nsecond","1,642,117,792",
